AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,3/10/2024 12:43:31 AM,BP24001356,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,3/10/2024 3:20:19 AM,BP24001362,"Hwy 95 / 10th Ave N, BAYPORT",CITED - No valid MNDL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/10/2024 8:22:02 AM,BP24001367,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/10/2024 3:31:22 PM,BP24001369,"XXX 3RD ST N, BAYPORT",W/W SPEED/EXPIRED REG
BAYPORT POLICE DEPARTMENT,BAYPORT,3/10/2024 3:43:00 PM,BP24001370,"Minnesota St S / Osprey Blvd, BAYPORT",CITE - EXPIRED REG
BAYPORT POLICE DEPARTMENT,BAYPORT,3/10/2024 4:15:10 PM,BP24001371,"60XXX -620 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/10/2024 6:27:43 PM,BP24001372,"20XXX -299 3RD ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/11/2024 12:59:09 PM,BP24001383,"4th St S / 1st Ave S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/11/2024 3:12:42 PM,BP24001386,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/11/2024 3:28:19 PM,BP24001388,"3RD ST N / 3RD AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/11/2024 8:23:22 PM,BP24001394,"30XXX -399 3RD ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/11/2024 9:43:40 PM,BP24001397,"XXX 5th St N, BAYPORT",HARASSMENT
BAYPORT POLICE DEPARTMENT,Bayport,3/12/2024 3:19:18 AM,BP24001400,"XXX 3RD ST N, Bayport",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,Bayport,3/12/2024 3:21:19 AM,BP24001401,"XXX 3RD ST N, Bayport",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,3/12/2024 2:59:02 PM,BP24001407,"40XXX -449 3RD AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,3/12/2024 7:24:51 PM,BP24001413,"XXX 3rd St N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,3/12/2024 9:42:45 PM,BP24001420,"XXX 5th Ave N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,3/12/2024 11:22:17 PM,BP24001421,"XXX 4th Ave N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 12:37:23 PM,BP24001428,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 2:45:04 PM,BP24001429,"XXX 6TH ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 2:55:00 PM,BP24001430,"6th St N / 5th Ave N, BAYPORT",CITE - SPEED 38/20
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 3:09:23 PM,BP24001431,"6TH ST N / 5TH AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 3:12:26 PM,BP24001432,"6TH ST N / 5TH AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 3:13:09 PM,BP24001433,"6TH ST N / 5TH AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 3:23:54 PM,BP24001434,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 3:34:51 PM,BP24001435,"60XXX -898 6TH ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 3:39:09 PM,BP24001436,"60XXX -898 6TH ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 3:46:42 PM,BP24001437,"60XXX -898 6TH ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 3:47:43 PM,BP24001438,"60XXX -898 6TH ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 3:56:02 PM,BP24001439,"60XXX -898 6TH ST N, BAYPORT",ARREST - CANCEL IPS
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 7:23:50 PM,BP24001440,"XXX 4th Ave N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 9:16:09 PM,BP24001443,"40XXX -449 5TH AVE N, BAYPORT",V/W - Fail to drive in single lane
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 11:36:07 PM,BP24001449,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,3/13/2024 11:40:22 PM,BP24001450,"Highway 95 N / 10th Ave N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,3/14/2024 1:46:09 AM,BP24001452,"XXX 3rd St N, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,3/14/2024 7:27:01 AM,BP24001454,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/14/2024 9:34:10 AM,BP24001457,"XXX Minnesota St S, BAYPORT",THEFT FROM MOTOR VEHICLE
