AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2023 7:42:27 PM,BP23006198,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2023 8:14:51 PM,BP23006203,"9th St N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,11/13/2023 3:22:13 PM,BP23006207,"20XXX -298 3RD ST N, BAYPORT",V/W ILLEGAL TURN
BAYPORT POLICE DEPARTMENT,BAYPORT,11/13/2023 6:41:57 PM,BP23006209,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/14/2023 12:37:13 AM,BP23006216,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,11/14/2023 12:53:58 PM,BP23006217,"XXX Pickett St N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/14/2023 2:22:40 PM,BP23006221,"XXX 3rd St S, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,11/14/2023 2:40:42 PM,BP23006222,"XXX 4th St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/15/2023 1:13:41 AM,BP23006227,"XX central ave, BAYPORT",Honor Box Payments
BAYPORT POLICE DEPARTMENT,BAYPORT,11/15/2023 1:25:22 AM,BP23006228,"XXX Highway 95 N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,11/15/2023 7:03:05 AM,BP23006230,"Stagecoach Trl N / 5th Ave N, BAYPORT",DEER TAG
BAYPORT POLICE DEPARTMENT,BAYPORT,11/15/2023 7:09:14 AM,BP23006231,"Unknown, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/15/2023 8:20:42 AM,BP23006235,"XXX 3rd St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/15/2023 9:01:42 AM,BP23006238,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/15/2023 9:05:56 AM,BP23006239,"Stagecoach Trl N / 5th Ave N, BAYPORT",DEER TAG
BAYPORT POLICE DEPARTMENT,BAYPORT,11/15/2023 3:17:07 PM,BP23006241,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/15/2023 6:30:25 PM,BP23006243,"XXX 5th St S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/15/2023 6:38:55 PM,BP23006244,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/16/2023 1:29:52 AM,BP23006256,"28XXX -294 LAKE ST S, BAYPORT",PARK INCIDENT-CITY/COUNTY
BAYPORT POLICE DEPARTMENT,BAYPORT,11/16/2023 1:45:53 AM,BP23006257,"XXX 2nd St N, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/16/2023 4:36:10 PM,BP23006261,"70XXX -972 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/16/2023 6:05:11 PM,BP23006262,"XXX 6th St S, BAYPORT",NEIGHBOR DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/16/2023 7:06:44 PM,BP23006263,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/16/2023 9:52:44 PM,BP23006264,"XXX 2nd Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/17/2023 10:20:31 PM,BP23006277,"XX Point Rd, BAYPORT",TRESPASSING
BAYPORT POLICE DEPARTMENT,BAYPORT,11/18/2023 2:30:27 AM,BP23006278,"50XXX -573 3RD ST N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,11/18/2023 10:17:30 AM,BP23006283,"XXX 3rd St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/18/2023 11:50:58 AM,BP23006284,"XXX 4th St S, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,11/18/2023 12:31:47 PM,BP23006285,"XXX Osprey Blvd, BAYPORT",HUNTING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/18/2023 9:31:02 PM,BP23006291,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,11/18/2023 11:23:33 PM,BP23006296,"12XXX -199 3RD ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,11/18/2023 6:35:50 PM,BP23006289,"3XXX  Paradise Ave N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 12:23:47 AM,CG23038689,"7XXX  Jorgensen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 1:26:19 AM,CG23038692,"80XXX -8139 HARKNESS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 2:40:50 AM,CG23038696,"8XXX  Harkness Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 4:53:18 AM,CG23038697,"9XXX  Jarvis Ave S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 6:24:01 AM,CG23038698,"6XXX  Inskip Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 8:32:59 AM,CG23038700,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 9:41:14 AM,CG23038704,"7XXX  HEARTHSIDE AVE S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 11:02:07 AM,CG23038709,"6XXX  70th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 11:33:24 AM,CG23038714,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 12:53:13 PM,CG23038723,"9XXX  66th Street Ct S, COTTAGE GROVE",TRAFFIC COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 1:15:07 PM,CG23038725,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 3:14:34 PM,CG23038736,"HWY 61 NB TO 80TH ST S RAMP, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 4:43:56 PM,CG23038749,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 5:40:04 PM,CG23038754,"7XXX  Harkness Ave S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 6:00:14 PM,CG23038755,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 6:09:31 PM,CG23038758,"7XXX  95th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 6:38:56 PM,CG23038762,"7XXX  95th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 8:23:51 PM,CG23038766,"9XXX  Jergen Bay S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 8:27:02 PM,CG23038767,"8XXX  Indian Blvd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/12/2023 8:50:22 PM,CG23038768,"7XXX  West Point Douglas Rd S, COTTAGE GROVE",LIFT ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 12:11:48 AM,CG23038778,"Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 1:38:46 AM,CG23038779,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 6:38:15 AM,CG23038782,"6XXX  Jeffery Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 10:41:36 AM,CG23038792,"8XXX  HEATH AVE S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 10:53:57 AM,CG23038794,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 11:29:06 AM,CG23038796,"8XXX  Janero Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 11:34:23 AM,CG23038797,"8XXX  Grafton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 12:21:57 PM,CG23038801,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 12:28:06 PM,CG23038802,"7XXX  Hardwood Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 4:55:29 PM,CG23038820,"8XXX  Grafton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 6:01:52 PM,CG23038827,"8XXX  Hyde Ave S, COTTAGE GROVE",DISORDERLY CONDUCT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 6:54:04 PM,CG23038830,"8XXX  Hyde Ave S, COTTAGE GROVE",DISORDERLY CONDUCT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 7:23:22 PM,CG23038832,"Jamaica Ave S / Hillside Trl S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 7:47:42 PM,CG23038836,"7XXX  Homestead Ave S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 7:48:50 PM,CG23038837,"90XXX -9199 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/13/2023 8:48:27 PM,CG23038838,"8XXX  Jensen Ave S, COTTAGE GROVE",MEDICAL
