AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2023 11:49:58 AM,BP23001111,"XXX 3rd St S, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2023 4:43:22 PM,BP23001112,"Prairie Way N / Planters Path, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2023 6:01:00 PM,BP23001114,"XXX 3RD ST N, BAYPORT",Gun Permit
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 11:37:20 AM,BP23001126,"XXX 5th St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 1:59:24 PM,BP23001127,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 2:39:35 PM,BP23001128,"XXX Prairie Way S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 3:51:46 PM,BP23001131,"3rd St N / 2nd Ave N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 4:52:48 PM,BP23001133,"62XXX -636 MINNESOTA ST S, BAYPORT",CITE - EXPIRED REG JAN 2022
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 5:57:59 PM,BP23001137,"XXX 4TH AVE N, BAYPORT",CITE - HANDICAP PLACARD VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 6:09:37 PM,BP23001138,"XXX 4TH AVE N, BAYPORT",CITE ? HANDICAP PLACARD VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 6:22:09 PM,BP23001139,"XXX 4TH AVE N, BAYPORT",CITE ? HANDICAP PLACARD VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 6:27:43 PM,BP23001140,"XXX Prairie Way S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 7:37:29 PM,BP23001141,"XXX Primrose Path, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 11:15:13 PM,BP23001147,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2023 11:28:55 PM,BP23001149,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/21/2023 2:56:40 AM,BP23001155,"3RD ST S / 2ND AVE S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/21/2023 3:12:44 AM,BP23001156,"1st Ave N / 5th St N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/21/2023 12:13:30 PM,BP23001157,"XXX 3RD ST S, BAYPORT",TRESPASSING
BAYPORT POLICE DEPARTMENT,BAYPORT,2/21/2023 1:59:50 PM,BP23001158,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/22/2023 1:13:05 AM,BP23001164,"XXX 2ND ST N, BAYPORT",Park Close
