AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,11/24/2024 7:33:57 AM,BP24006150,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/24/2024 8:17:18 AM,BP24006151,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/24/2024 11:30:58 AM,BP24006155,"XXX Highway 95 N, BAYPORT",LIFT ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/24/2024 4:04:48 PM,BP24006156,"XXX 3rd St N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/25/2024 5:33:07 AM,BP24006161,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/25/2024 9:57:13 AM,BP24006163,"XXX 2nd Ave S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,11/25/2024 1:29:49 PM,BP24006165,"XXX 4TH AVE N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,11/25/2024 3:19:39 PM,BP24006166,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,11/25/2024 4:49:07 PM,BP24006168,"10XXX -1098 5TH AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,11/25/2024 9:53:00 PM,BP24006172,"12XXX -199 MINNESOTA ST S, BAYPORT",CITE - DAR/NO PROOF OF INS
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2024 1:28:52 AM,BP24006175,"Hwy 95 / Central Ave, BAYPORT",CITED - No proof of insurance; Expired registration
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2024 3:49:38 AM,BP24006181,"10XXX -198 2ND AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2024 3:21:25 PM,BP24006182,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2024 10:17:48 PM,BP24006188,"20XXX -299 4TH AVE N, BAYPORT",W/W SPEED/TAIL LIGHT OUT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2024 10:53:35 PM,BP24006189,"8th St N / 3rd Ave N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,11/27/2024 8:44:22 AM,BP24006195,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/27/2024 4:49:56 PM,BP24006196,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/27/2024 8:17:35 PM,BP24006199,"XXX 5th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/27/2024 9:01:16 PM,BP24006202,"XXX 4th St N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/27/2024 10:40:44 PM,BP24006203,"XXX 4th St N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/28/2024 2:18:01 AM,BP24006206,"90XXX -999 Highway 95 N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/28/2024 9:38:06 PM,BP24006211,"XXX 3rd St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/28/2024 10:20:06 PM,BP24006212,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/29/2024 2:00:27 PM,BP24006213,"XXX Maine St S, BAYPORT",FIRE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/29/2024 6:11:05 PM,BP24006218,"XXX 8th St N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,11/29/2024 6:22:01 PM,BP24006219,"XXX 5th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/29/2024 8:07:32 PM,BP24006220,"XXX Prairie Way S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/29/2024 11:41:11 PM,BP24006224,"XXX State St S, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/30/2024 5:46:55 AM,BP24006230,"XXX Pickett St N, BAYPORT",OTHER
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,11/30/2024 11:20:52 PM,BP24006237,"42XXX -4498 STAGECOACH TRL N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,11/25/2024 5:56:50 PM,BP24006170,"6XXX  Saint Croix Trl N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,11/27/2024 5:03:02 PM,BP24006197,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,11/27/2024 6:00:27 PM,BP24006198,"14XXX  58TH ST N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,11/27/2024 11:10:09 PM,BP24006204,"5XXX  Neal Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,11/28/2024 12:32:46 AM,BP24006205,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,11/28/2024 4:17:01 AM,BP24006209,"5XXX  Neal Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,11/29/2024 8:32:01 PM,BP24006221,"14XXX  57th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,11/30/2024 7:21:25 PM,BP24006234,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,WEST LAKELAND TOWNSHIP,11/29/2024 3:12:22 PM,BP24006217,"SAINT CROIX TRL N / 22ND ST N, WEST LAKELAND TOWNSHIP",ANIMAL COMPLAINT
